Product,GWInstek,GDM9061,GEW921489,1.12,1.14
FileName,DMM DataLog-DMM DataLog-PIN2.csv_0.csv
Function(1ST),DC Voltage,100/s
Function(2ND),OFF,NONE
LogUnit,Auto
MathFunction,Off
Interval,00:00:00.032
Software,V1.06,20200921,Win 10 64bit 
==========
Index,Time,1ST Value,Unit1,2ND Value,Unit2
1,2023/05/04 00:35:38.5,+02.48198,VDC,--------,---
2,2023/05/04 00:35:38.5,+02.48200,VDC,--------,---
3,2023/05/04 00:35:38.5,+02.48202,VDC,--------,---
4,2023/05/04 00:35:38.5,+02.48204,VDC,--------,---
5,2023/05/04 00:35:38.6,+02.48207,VDC,--------,---
6,2023/05/04 00:35:38.6,+02.48208,VDC,--------,---
7,2023/05/04 00:35:38.6,+02.48209,VDC,--------,---
8,2023/05/04 00:35:38.7,+02.48212,VDC,--------,---
9,2023/05/04 00:35:38.7,+02.48215,VDC,--------,---
10,2023/05/04 00:35:38.7,+02.48220,VDC,--------,---
11,2023/05/04 00:35:38.8,+02.48222,VDC,--------,---
12,2023/05/04 00:35:38.8,+02.48222,VDC,--------,---
13,2023/05/04 00:35:38.8,+02.48222,VDC,--------,---
14,2023/05/04 00:35:38.9,+02.48222,VDC,--------,---
15,2023/05/04 00:35:38.9,+02.48222,VDC,--------,---
16,2023/05/04 00:35:38.9,+02.48222,VDC,--------,---
17,2023/05/04 00:35:39.0,+02.48223,VDC,--------,---
18,2023/05/04 00:35:39.0,+02.48222,VDC,--------,---
19,2023/05/04 00:35:39.0,+02.48223,VDC,--------,---
20,2023/05/04 00:35:39.1,+02.48222,VDC,--------,---
21,2023/05/04 00:35:39.1,+02.48222,VDC,--------,---
22,2023/05/04 00:35:39.1,+02.48222,VDC,--------,---
23,2023/05/04 00:35:39.2,+02.48221,VDC,--------,---
24,2023/05/04 00:35:39.2,+02.48222,VDC,--------,---
25,2023/05/04 00:35:39.2,+02.48223,VDC,--------,---
26,2023/05/04 00:35:39.3,+02.48224,VDC,--------,---
27,2023/05/04 00:35:39.3,+02.48222,VDC,--------,---
28,2023/05/04 00:35:39.3,+02.48222,VDC,--------,---
29,2023/05/04 00:35:39.3,+02.48220,VDC,--------,---
30,2023/05/04 00:35:39.4,+02.48221,VDC,--------,---
31,2023/05/04 00:35:39.4,+02.48221,VDC,--------,---
32,2023/05/04 00:35:39.4,+02.48221,VDC,--------,---
33,2023/05/04 00:35:39.5,+02.48222,VDC,--------,---
34,2023/05/04 00:35:39.5,+02.48220,VDC,--------,---
35,2023/05/04 00:35:39.5,+02.48219,VDC,--------,---
36,2023/05/04 00:35:39.6,+02.48218,VDC,--------,---
37,2023/05/04 00:35:39.6,+02.48218,VDC,--------,---
38,2023/05/04 00:35:39.6,+02.48218,VDC,--------,---
39,2023/05/04 00:35:39.7,+02.48217,VDC,--------,---
40,2023/05/04 00:35:39.7,+02.48217,VDC,--------,---
41,2023/05/04 00:35:39.7,+02.48217,VDC,--------,---
42,2023/05/04 00:35:39.8,+02.48217,VDC,--------,---
43,2023/05/04 00:35:39.8,+02.48217,VDC,--------,---
44,2023/05/04 00:35:39.8,+02.48217,VDC,--------,---
45,2023/05/04 00:35:39.9,+02.48216,VDC,--------,---
46,2023/05/04 00:35:39.9,+02.48218,VDC,--------,---
47,2023/05/04 00:35:39.9,+02.48218,VDC,--------,---
48,2023/05/04 00:35:40.0,+02.48219,VDC,--------,---
49,2023/05/04 00:35:40.0,+02.48217,VDC,--------,---
50,2023/05/04 00:35:40.0,+02.48217,VDC,--------,---
51,2023/05/04 00:35:40.1,+02.48217,VDC,--------,---
52,2023/05/04 00:35:40.1,+02.48217,VDC,--------,---
53,2023/05/04 00:35:40.1,+02.48216,VDC,--------,---
54,2023/05/04 00:35:40.1,+02.48216,VDC,--------,---
55,2023/05/04 00:35:40.2,+02.48216,VDC,--------,---
56,2023/05/04 00:35:40.2,+02.48214,VDC,--------,---
57,2023/05/04 00:35:40.2,+02.48215,VDC,--------,---
58,2023/05/04 00:35:40.3,+02.48215,VDC,--------,---
59,2023/05/04 00:35:40.3,+02.48217,VDC,--------,---
60,2023/05/04 00:35:40.3,+02.48217,VDC,--------,---
61,2023/05/04 00:35:40.4,+02.48218,VDC,--------,---
62,2023/05/04 00:35:40.4,+02.48220,VDC,--------,---
63,2023/05/04 00:35:40.4,+02.48220,VDC,--------,---
64,2023/05/04 00:35:40.5,+02.48220,VDC,--------,---
65,2023/05/04 00:35:40.5,+02.48220,VDC,--------,---
66,2023/05/04 00:35:40.5,+02.48221,VDC,--------,---
67,2023/05/04 00:35:40.6,+02.48222,VDC,--------,---
68,2023/05/04 00:35:40.6,+02.48222,VDC,--------,---
69,2023/05/04 00:35:40.6,+02.48221,VDC,--------,---
70,2023/05/04 00:35:40.7,+02.48221,VDC,--------,---
71,2023/05/04 00:35:40.7,+02.48220,VDC,--------,---
72,2023/05/04 00:35:40.7,+02.48220,VDC,--------,---
73,2023/05/04 00:35:40.8,+02.48220,VDC,--------,---
74,2023/05/04 00:35:40.8,+02.48221,VDC,--------,---
75,2023/05/04 00:35:40.8,+02.48221,VDC,--------,---
76,2023/05/04 00:35:40.9,+02.48222,VDC,--------,---
77,2023/05/04 00:35:40.9,+02.48221,VDC,--------,---
78,2023/05/04 00:35:40.9,+02.48220,VDC,--------,---
79,2023/05/04 00:35:40.9,+02.48221,VDC,--------,---
80,2023/05/04 00:35:41.0,+02.48221,VDC,--------,---
81,2023/05/04 00:35:41.0,+02.48222,VDC,--------,---
82,2023/05/04 00:35:41.0,+02.48221,VDC,--------,---
83,2023/05/04 00:35:41.1,+02.48222,VDC,--------,---
84,2023/05/04 00:35:41.1,+02.48221,VDC,--------,---
85,2023/05/04 00:35:41.1,+02.48221,VDC,--------,---
86,2023/05/04 00:35:41.2,+02.48222,VDC,--------,---
87,2023/05/04 00:35:41.2,+02.48222,VDC,--------,---
88,2023/05/04 00:35:41.2,+02.48224,VDC,--------,---
89,2023/05/04 00:35:41.3,+02.48224,VDC,--------,---
90,2023/05/04 00:35:41.3,+02.48225,VDC,--------,---
91,2023/05/04 00:35:41.3,+02.48225,VDC,--------,---
92,2023/05/04 00:35:41.4,+02.48227,VDC,--------,---
93,2023/05/04 00:35:41.4,+02.48228,VDC,--------,---
94,2023/05/04 00:35:41.4,+02.48229,VDC,--------,---
95,2023/05/04 00:35:41.5,+02.48229,VDC,--------,---
96,2023/05/04 00:35:41.5,+02.48228,VDC,--------,---
97,2023/05/04 00:35:41.5,+02.48229,VDC,--------,---
98,2023/05/04 00:35:41.6,+02.48229,VDC,--------,---
99,2023/05/04 00:35:41.6,+02.48229,VDC,--------,---
100,2023/05/04 00:35:41.6,+02.48230,VDC,--------,---
101,2023/05/04 00:35:41.7,+02.48232,VDC,--------,---
102,2023/05/04 00:35:41.7,+02.48233,VDC,--------,---
103,2023/05/04 00:35:41.7,+02.48235,VDC,--------,---
104,2023/05/04 00:35:41.7,+02.48236,VDC,--------,---
105,2023/05/04 00:35:41.8,+02.48238,VDC,--------,---
106,2023/05/04 00:35:41.8,+02.48239,VDC,--------,---
107,2023/05/04 00:35:41.8,+02.48239,VDC,--------,---
108,2023/05/04 00:35:41.9,+02.48240,VDC,--------,---
109,2023/05/04 00:35:41.9,+02.48239,VDC,--------,---
110,2023/05/04 00:35:41.9,+02.48237,VDC,--------,---
111,2023/05/04 00:35:42.0,+02.48236,VDC,--------,---
112,2023/05/04 00:35:42.0,+02.48235,VDC,--------,---
113,2023/05/04 00:35:42.0,+02.48233,VDC,--------,---
114,2023/05/04 00:35:42.1,+02.48231,VDC,--------,---
115,2023/05/04 00:35:42.1,+02.48229,VDC,--------,---
116,2023/05/04 00:35:42.1,+02.48227,VDC,--------,---
117,2023/05/04 00:35:42.2,+02.48227,VDC,--------,---
118,2023/05/04 00:35:42.2,+02.48226,VDC,--------,---
119,2023/05/04 00:35:42.2,+02.48226,VDC,--------,---
120,2023/05/04 00:35:42.3,+02.48226,VDC,--------,---
121,2023/05/04 00:35:42.3,+02.48226,VDC,--------,---
122,2023/05/04 00:35:42.3,+02.48226,VDC,--------,---
123,2023/05/04 00:35:42.4,+02.48226,VDC,--------,---
124,2023/05/04 00:35:42.4,+02.48226,VDC,--------,---
125,2023/05/04 00:35:42.4,+02.48227,VDC,--------,---
126,2023/05/04 00:35:42.5,+02.48227,VDC,--------,---
127,2023/05/04 00:35:42.5,+02.48227,VDC,--------,---
128,2023/05/04 00:35:42.5,+02.48225,VDC,--------,---
129,2023/05/04 00:35:42.5,+02.48224,VDC,--------,---
130,2023/05/04 00:35:42.6,+02.48222,VDC,--------,---
131,2023/05/04 00:35:42.6,+02.48220,VDC,--------,---
132,2023/05/04 00:35:42.6,+02.48219,VDC,--------,---
133,2023/05/04 00:35:42.7,+02.48218,VDC,--------,---
134,2023/05/04 00:35:42.7,+02.48218,VDC,--------,---
135,2023/05/04 00:35:42.7,+02.48217,VDC,--------,---
136,2023/05/04 00:35:42.8,+02.48215,VDC,--------,---
137,2023/05/04 00:35:42.8,+02.48215,VDC,--------,---
138,2023/05/04 00:35:42.8,+02.48216,VDC,--------,---
139,2023/05/04 00:35:42.9,+02.48217,VDC,--------,---
140,2023/05/04 00:35:42.9,+02.48218,VDC,--------,---
141,2023/05/04 00:35:42.9,+02.48219,VDC,--------,---
142,2023/05/04 00:35:43.0,+02.48220,VDC,--------,---
143,2023/05/04 00:35:43.0,+02.48220,VDC,--------,---
144,2023/05/04 00:35:43.0,+02.48219,VDC,--------,---
145,2023/05/04 00:35:43.1,+02.48218,VDC,--------,---
146,2023/05/04 00:35:43.1,+02.48219,VDC,--------,---
147,2023/05/04 00:35:43.1,+02.48220,VDC,--------,---
148,2023/05/04 00:35:43.2,+02.48220,VDC,--------,---
149,2023/05/04 00:35:43.2,+02.48220,VDC,--------,---
150,2023/05/04 00:35:43.2,+02.48220,VDC,--------,---
151,2023/05/04 00:35:43.3,+02.48219,VDC,--------,---
152,2023/05/04 00:35:43.3,+02.48218,VDC,--------,---
153,2023/05/04 00:35:43.3,+02.48218,VDC,--------,---
154,2023/05/04 00:35:43.3,+02.48219,VDC,--------,---
155,2023/05/04 00:35:43.4,+02.48221,VDC,--------,---
156,2023/05/04 00:35:43.4,+02.48222,VDC,--------,---
157,2023/05/04 00:35:43.4,+02.48222,VDC,--------,---
158,2023/05/04 00:35:43.5,+02.48222,VDC,--------,---
159,2023/05/04 00:35:43.5,+02.48223,VDC,--------,---
160,2023/05/04 00:35:43.5,+02.48223,VDC,--------,---
161,2023/05/04 00:35:43.6,+02.48223,VDC,--------,---
162,2023/05/04 00:35:43.6,+02.48223,VDC,--------,---
163,2023/05/04 00:35:43.6,+02.48222,VDC,--------,---
164,2023/05/04 00:35:43.7,+02.48220,VDC,--------,---
165,2023/05/04 00:35:43.7,+02.48219,VDC,--------,---
166,2023/05/04 00:35:43.7,+02.48218,VDC,--------,---
167,2023/05/04 00:35:43.8,+02.48219,VDC,--------,---
168,2023/05/04 00:35:43.8,+02.48220,VDC,--------,---
169,2023/05/04 00:35:43.8,+02.48221,VDC,--------,---
170,2023/05/04 00:35:43.9,+02.48220,VDC,--------,---
171,2023/05/04 00:35:43.9,+02.48221,VDC,--------,---
172,2023/05/04 00:35:43.9,+02.48222,VDC,--------,---
173,2023/05/04 00:35:44.0,+02.48222,VDC,--------,---
174,2023/05/04 00:35:44.0,+02.48221,VDC,--------,---
175,2023/05/04 00:35:44.0,+02.48220,VDC,--------,---
176,2023/05/04 00:35:44.1,+02.48221,VDC,--------,---
177,2023/05/04 00:35:44.1,+02.48219,VDC,--------,---
178,2023/05/04 00:35:44.1,+02.48217,VDC,--------,---
179,2023/05/04 00:35:44.2,+02.48214,VDC,--------,---
180,2023/05/04 00:35:44.2,+02.48214,VDC,--------,---
181,2023/05/04 00:35:44.2,+02.48214,VDC,--------,---
182,2023/05/04 00:35:44.2,+02.48213,VDC,--------,---
183,2023/05/04 00:35:44.3,+02.48213,VDC,--------,---
184,2023/05/04 00:35:44.3,+02.48214,VDC,--------,---
185,2023/05/04 00:35:44.3,+02.48214,VDC,--------,---
186,2023/05/04 00:35:44.4,+02.48214,VDC,--------,---
187,2023/05/04 00:35:44.4,+02.48214,VDC,--------,---
188,2023/05/04 00:35:44.4,+02.48215,VDC,--------,---
189,2023/05/04 00:35:44.5,+02.48215,VDC,--------,---
190,2023/05/04 00:35:44.5,+02.48214,VDC,--------,---
191,2023/05/04 00:35:44.5,+02.48213,VDC,--------,---
192,2023/05/04 00:35:44.6,+02.48214,VDC,--------,---
193,2023/05/04 00:35:44.6,+02.48215,VDC,--------,---
194,2023/05/04 00:35:44.6,+02.48214,VDC,--------,---
195,2023/05/04 00:35:44.7,+02.48214,VDC,--------,---
196,2023/05/04 00:35:44.7,+02.48214,VDC,--------,---
197,2023/05/04 00:35:44.7,+02.48214,VDC,--------,---
198,2023/05/04 00:35:44.8,+02.48215,VDC,--------,---
199,2023/05/04 00:35:44.8,+02.48214,VDC,--------,---
200,2023/05/04 00:35:44.8,+02.48214,VDC,--------,---
201,2023/05/04 00:35:44.9,+02.48214,VDC,--------,---
202,2023/05/04 00:35:44.9,+02.48213,VDC,--------,---
203,2023/05/04 00:35:44.9,+02.48211,VDC,--------,---
204,2023/05/04 00:35:44.9,+02.48211,VDC,--------,---
205,2023/05/04 00:35:45.0,+02.48212,VDC,--------,---
206,2023/05/04 00:35:45.0,+02.48212,VDC,--------,---
207,2023/05/04 00:35:45.0,+02.48212,VDC,--------,---
208,2023/05/04 00:35:45.1,+02.48210,VDC,--------,---
209,2023/05/04 00:35:45.1,+02.48212,VDC,--------,---
210,2023/05/04 00:35:45.1,+02.48212,VDC,--------,---
211,2023/05/04 00:35:45.2,+02.48214,VDC,--------,---
212,2023/05/04 00:35:45.2,+02.48215,VDC,--------,---
213,2023/05/04 00:35:45.2,+02.48216,VDC,--------,---
214,2023/05/04 00:35:45.3,+02.48217,VDC,--------,---
215,2023/05/04 00:35:45.3,+02.48217,VDC,--------,---
216,2023/05/04 00:35:45.3,+02.48215,VDC,--------,---
217,2023/05/04 00:35:45.4,+02.48215,VDC,--------,---
218,2023/05/04 00:35:45.4,+02.48217,VDC,--------,---
219,2023/05/04 00:35:45.4,+02.48217,VDC,--------,---
220,2023/05/04 00:35:45.5,+02.48217,VDC,--------,---
221,2023/05/04 00:35:45.5,+02.48216,VDC,--------,---
222,2023/05/04 00:35:45.5,+02.48216,VDC,--------,---
223,2023/05/04 00:35:45.6,+02.48216,VDC,--------,---
224,2023/05/04 00:35:45.6,+02.48215,VDC,--------,---
225,2023/05/04 00:35:45.6,+02.48214,VDC,--------,---
226,2023/05/04 00:35:45.7,+02.48215,VDC,--------,---
227,2023/05/04 00:35:45.7,+02.48217,VDC,--------,---
228,2023/05/04 00:35:45.7,+02.48217,VDC,--------,---
229,2023/05/04 00:35:45.8,+02.48218,VDC,--------,---
230,2023/05/04 00:35:45.8,+02.48218,VDC,--------,---
231,2023/05/04 00:35:45.8,+02.48219,VDC,--------,---
232,2023/05/04 00:35:45.8,+02.48218,VDC,--------,---
233,2023/05/04 00:35:45.9,+02.48217,VDC,--------,---
234,2023/05/04 00:35:45.9,+02.48216,VDC,--------,---
235,2023/05/04 00:35:45.9,+02.48214,VDC,--------,---
236,2023/05/04 00:35:46.0,+02.48213,VDC,--------,---
237,2023/05/04 00:35:46.0,+02.48211,VDC,--------,---
238,2023/05/04 00:35:46.0,+02.48210,VDC,--------,---
239,2023/05/04 00:35:46.1,+02.48208,VDC,--------,---
240,2023/05/04 00:35:46.1,+02.48208,VDC,--------,---
241,2023/05/04 00:35:46.1,+02.48209,VDC,--------,---
242,2023/05/04 00:35:46.2,+02.48210,VDC,--------,---
243,2023/05/04 00:35:46.2,+02.48212,VDC,--------,---
244,2023/05/04 00:35:46.2,+02.48214,VDC,--------,---
245,2023/05/04 00:35:46.3,+02.48216,VDC,--------,---
246,2023/05/04 00:35:46.3,+02.48217,VDC,--------,---
247,2023/05/04 00:35:46.3,+02.48218,VDC,--------,---
248,2023/05/04 00:35:46.4,+02.48218,VDC,--------,---
249,2023/05/04 00:35:46.4,+02.48219,VDC,--------,---
250,2023/05/04 00:35:46.4,+02.48219,VDC,--------,---
251,2023/05/04 00:35:46.5,+02.48217,VDC,--------,---
252,2023/05/04 00:35:46.5,+02.48216,VDC,--------,---
253,2023/05/04 00:35:46.5,+02.48215,VDC,--------,---
254,2023/05/04 00:35:46.6,+02.48214,VDC,--------,---
255,2023/05/04 00:35:46.6,+02.48213,VDC,--------,---
256,2023/05/04 00:35:46.6,+02.48212,VDC,--------,---
257,2023/05/04 00:35:46.6,+02.48211,VDC,--------,---
258,2023/05/04 00:35:46.7,+02.48212,VDC,--------,---
259,2023/05/04 00:35:46.7,+02.48212,VDC,--------,---
260,2023/05/04 00:35:46.7,+02.48212,VDC,--------,---
261,2023/05/04 00:35:46.8,+02.48211,VDC,--------,---
262,2023/05/04 00:35:46.8,+02.48212,VDC,--------,---
263,2023/05/04 00:35:46.8,+02.48212,VDC,--------,---
264,2023/05/04 00:35:46.9,+02.48216,VDC,--------,---
265,2023/05/04 00:35:46.9,+02.48218,VDC,--------,---
266,2023/05/04 00:35:46.9,+02.48219,VDC,--------,---
267,2023/05/04 00:35:47.0,+02.48219,VDC,--------,---
268,2023/05/04 00:35:47.0,+02.48219,VDC,--------,---
269,2023/05/04 00:35:47.0,+02.48219,VDC,--------,---
270,2023/05/04 00:35:47.1,+02.48220,VDC,--------,---
271,2023/05/04 00:35:47.1,+02.48220,VDC,--------,---
272,2023/05/04 00:35:47.1,+02.48221,VDC,--------,---
273,2023/05/04 00:35:47.2,+02.48221,VDC,--------,---
274,2023/05/04 00:35:47.2,+02.48220,VDC,--------,---
275,2023/05/04 00:35:47.2,+02.48218,VDC,--------,---
276,2023/05/04 00:35:47.3,+02.48217,VDC,--------,---
277,2023/05/04 00:35:47.3,+02.48217,VDC,--------,---
278,2023/05/04 00:35:47.3,+02.48216,VDC,--------,---
279,2023/05/04 00:35:47.4,+02.48217,VDC,--------,---
280,2023/05/04 00:35:47.4,+02.48217,VDC,--------,---
281,2023/05/04 00:35:47.4,+02.48217,VDC,--------,---
282,2023/05/04 00:35:47.5,+02.48215,VDC,--------,---
283,2023/05/04 00:35:47.5,+02.48214,VDC,--------,---
284,2023/05/04 00:35:47.5,+02.48214,VDC,--------,---
285,2023/05/04 00:35:47.5,+02.48216,VDC,--------,---
286,2023/05/04 00:35:47.6,+02.48217,VDC,--------,---
287,2023/05/04 00:35:47.6,+02.48216,VDC,--------,---
288,2023/05/04 00:35:47.6,+02.48216,VDC,--------,---
289,2023/05/04 00:35:47.7,+02.48217,VDC,--------,---
290,2023/05/04 00:35:47.7,+02.48217,VDC,--------,---
291,2023/05/04 00:35:47.7,+02.48218,VDC,--------,---
292,2023/05/04 00:35:47.8,+02.48218,VDC,--------,---
293,2023/05/04 00:35:47.8,+02.48217,VDC,--------,---
294,2023/05/04 00:35:47.8,+02.48218,VDC,--------,---
295,2023/05/04 00:35:47.9,+02.48218,VDC,--------,---
296,2023/05/04 00:35:47.9,+02.48217,VDC,--------,---
297,2023/05/04 00:35:47.9,+02.48216,VDC,--------,---
298,2023/05/04 00:35:48.0,+02.48215,VDC,--------,---
299,2023/05/04 00:35:48.0,+02.48214,VDC,--------,---
300,2023/05/04 00:35:48.0,+02.48213,VDC,--------,---
301,2023/05/04 00:35:48.1,+02.48213,VDC,--------,---
302,2023/05/04 00:35:48.1,+02.48212,VDC,--------,---
303,2023/05/04 00:35:48.1,+02.48213,VDC,--------,---
304,2023/05/04 00:35:48.2,+02.48213,VDC,--------,---
305,2023/05/04 00:35:48.2,+02.48213,VDC,--------,---
306,2023/05/04 00:35:48.2,+02.48214,VDC,--------,---
307,2023/05/04 00:35:48.3,+02.48214,VDC,--------,---
308,2023/05/04 00:35:48.3,+02.48213,VDC,--------,---
309,2023/05/04 00:35:48.3,+02.48213,VDC,--------,---
310,2023/05/04 00:35:48.3,+02.48213,VDC,--------,---
311,2023/05/04 00:35:48.4,+02.48213,VDC,--------,---
312,2023/05/04 00:35:48.4,+02.48214,VDC,--------,---
313,2023/05/04 00:35:48.4,+02.48214,VDC,--------,---
314,2023/05/04 00:35:48.5,+02.48214,VDC,--------,---
315,2023/05/04 00:35:48.5,+02.48214,VDC,--------,---
316,2023/05/04 00:35:48.5,+02.48215,VDC,--------,---
317,2023/05/04 00:35:48.6,+02.48215,VDC,--------,---
318,2023/05/04 00:35:48.6,+02.48214,VDC,--------,---
319,2023/05/04 00:35:48.6,+02.48214,VDC,--------,---
320,2023/05/04 00:35:48.7,+02.48215,VDC,--------,---
321,2023/05/04 00:35:48.7,+02.48216,VDC,--------,---
322,2023/05/04 00:35:48.7,+02.48216,VDC,--------,---
323,2023/05/04 00:35:48.8,+02.48214,VDC,--------,---
324,2023/05/04 00:35:48.8,+02.48214,VDC,--------,---
325,2023/05/04 00:35:48.8,+02.48214,VDC,--------,---
326,2023/05/04 00:35:48.9,+02.48213,VDC,--------,---
327,2023/05/04 00:35:48.9,+02.48214,VDC,--------,---
328,2023/05/04 00:35:48.9,+02.48214,VDC,--------,---
329,2023/05/04 00:35:49.0,+02.48215,VDC,--------,---
330,2023/05/04 00:35:49.0,+02.48215,VDC,--------,---
331,2023/05/04 00:35:49.0,+02.48215,VDC,--------,---
